('utt116816', 'utt116817')
('utt93089', 'utt93090')
('utt110998', 'utt111000')
('utt22391', 'utt22396')
('utt133825', 'utt133833')
('utt144880', 'utt144887')
('utt55891', 'utt55899')
('utt149651', 'utt149654')
('utt62362', 'utt62363')
('utt34947', 'utt34953')
('utt150026', 'utt150034')
('utt100934', 'utt100935')
('utt129214', 'utt129216')
('utt145214', 'utt145221')
('utt100337', 'utt100341')
('utt152707', 'utt152710')
('utt140927', 'utt140931')
('utt143996', 'utt143997')
('utt115928', 'utt115931')
('utt123488', 'utt123489')
('utt22397', 'utt22398')
('utt79867', 'utt79872')
('utt101041', 'utt101049')
('utt91403', 'utt91404')
('utt80785', 'utt80787')
('utt124880', 'utt124882')
('utt134356', 'utt134362')
('utt23949', 'utt23953')
('utt80269', 'utt80276')
('utt20640', 'utt20641')
('utt112648', 'utt112649')
('utt47941', 'utt47944')
('utt11058', 'utt11060')
('utt121782', 'utt121786')
('utt60163', 'utt60167')
('utt71583', 'utt71584')
('utt104326', 'utt104328')
('utt41405', 'utt41406')
('utt91221', 'utt91222')
('utt25354', 'utt25360')
('utt114335', 'utt114336')
('utt35878', 'utt35886')
('utt36451', 'utt36453')
('utt143391', 'utt143395')
('utt111005', 'utt111006')
('utt135438', 'utt135440')
('utt9563', 'utt9569')
('utt112647', 'utt112648')
('utt108743', 'utt108746')
('utt489', 'utt490')
('utt117469', 'utt117471')
('utt88482', 'utt88486')
('utt16368', 'utt16370')
('utt55819', 'utt55820')
('utt78070', 'utt78073')
('utt118004', 'utt118005')
('utt2935', 'utt2944')
('utt76883', 'utt76884')
('utt72485', 'utt72488')
('utt22390', 'utt22396')
('utt61275', 'utt61281')
('utt53154', 'utt53157')
('utt37351', 'utt37353')
('utt16965', 'utt16966')
('utt29185', 'utt29192')
('utt6257', 'utt6262')
('utt135432', 'utt135441')
('utt4903', 'utt4906')
('utt35090', 'utt35094')
('utt128284', 'utt128285')
('utt59490', 'utt59494')
('utt26587', 'utt26592')
('utt139489', 'utt139490')
('utt40179', 'utt40187')
('utt21293', 'utt21295')
('utt112041', 'utt112045')
('utt133330', 'utt133332')
('utt143468', 'utt143475')
('utt130078', 'utt130081')
('utt72734', 'utt72741')
('utt145956', 'utt145961')
('utt140023', 'utt140029')
('utt111497', 'utt111499')
('utt17685', 'utt17688')
('utt126723', 'utt126725')
('utt54629', 'utt54636')
('utt95419', 'utt95423')
('utt78021', 'utt78024')
('utt66676', 'utt66677')
('utt18510', 'utt18516')
('utt111201', 'utt111202')
('utt117207', 'utt117210')
('utt125384', 'utt125386')
('utt56131', 'utt56134')
('utt12067', 'utt12068')
('utt129977', 'utt129980')
('utt26219', 'utt26225')
('utt756', 'utt760')
('utt118984', 'utt118985')
('utt19124', 'utt19125')
('utt38688', 'utt38693')
('utt84062', 'utt84066')
('utt61813', 'utt61820')
('utt88568', 'utt88574')
('utt9459', 'utt9462')
('utt39263', 'utt39266')
('utt55700', 'utt55708')
('utt88836', 'utt88839')
('utt19617', 'utt19624')
('utt57046', 'utt57050')
('utt123258', 'utt123259')
('utt56973', 'utt56974')
('utt18250', 'utt18258')
('utt150094', 'utt150095')
('utt88840', 'utt88843')
('utt31544', 'utt31550')
('utt140870', 'utt140872')
('utt49515', 'utt49523')
('utt57166', 'utt57172')
('utt55812', 'utt55817')
('utt74072', 'utt74077')
('utt132318', 'utt132326')
('utt31029', 'utt31036')
('utt97805', 'utt97807')
('utt131699', 'utt131701')
('utt42567', 'utt42568')
('utt34494', 'utt34497')
('utt128812', 'utt128814')
('utt142797', 'utt142801')
('utt81208', 'utt81214')
('utt70193', 'utt70194')
('utt36636', 'utt36638')
('utt81216', 'utt81217')
('utt82715', 'utt82718')
('utt31600', 'utt31606')
('utt87452', 'utt87457')
('utt32975', 'utt32984')
('utt61280', 'utt61281')
('utt89439', 'utt89443')
('utt46509', 'utt46510')
('utt46371', 'utt46374')
('utt87668', 'utt87673')
('utt134808', 'utt134812')
('utt150391', 'utt150399')
('utt95783', 'utt95784')
('utt49936', 'utt49942')
('utt47782', 'utt47788')
('utt113922', 'utt113924')
('utt72552', 'utt72553')
('utt31431', 'utt31434')
('utt131356', 'utt131358')
('utt12349', 'utt12356')
('utt118007', 'utt118011')
('utt5894', 'utt5896')
('utt97473', 'utt97480')
('utt79588', 'utt79590')
('utt56521', 'utt56523')
('utt80', 'utt86')
('utt77065', 'utt77071')
('utt92951', 'utt92959')
('utt66788', 'utt66789')
('utt74076', 'utt74078')
('utt93550', 'utt93559')
('utt91077', 'utt91079')
('utt63164', 'utt63168')
('utt139185', 'utt139188')
('utt114843', 'utt114846')
('utt114993', 'utt114996')
('utt115434', 'utt115437')
('utt130170', 'utt130176')
('utt37123', 'utt37126')
('utt124143', 'utt124148')
('utt1446', 'utt1451')
('utt46370', 'utt46377')
('utt5535', 'utt5537')
('utt95337', 'utt95340')
('utt11887', 'utt11889')
('utt9315', 'utt9318')
('utt22943', 'utt22944')
('utt116890', 'utt116894')
('utt26219', 'utt26220')
('utt130710', 'utt130718')
('utt30436', 'utt30442')
('utt33234', 'utt33238')
('utt58033', 'utt58034')
('utt63605', 'utt63607')
('utt144884', 'utt144887')
('utt7298', 'utt7302')
('utt149327', 'utt149332')
('utt79804', 'utt79805')
('utt39800', 'utt39803')
('utt75980', 'utt75984')
('utt50323', 'utt50325')
('utt51731', 'utt51735')
('utt82923', 'utt82927')
('utt62445', 'utt62453')
('utt13989', 'utt13990')
('utt152134', 'utt152137')
('utt106829', 'utt106833')
('utt49374', 'utt49378')
('utt87863', 'utt87865')
('utt134936', 'utt134943')
('utt98999', 'utt99000')
('utt11007', 'utt11010')
('utt19529', 'utt19531')
('utt126827', 'utt126833')
('utt81571', 'utt81577')
('utt8448', 'utt8449')
('utt30183', 'utt30186')
('utt1448', 'utt1454')
('utt99053', 'utt99056')
('utt12145', 'utt12147')
('utt125722', 'utt125730')
('utt19353', 'utt19354')
('utt123058', 'utt123059')
('utt54463', 'utt54470')
('utt71186', 'utt71190')
('utt78196', 'utt78200')
('utt65534', 'utt65539')
('utt5141', 'utt5143')
('utt31762', 'utt31763')
('utt78015', 'utt78021')
('utt117387', 'utt117388')
('utt21088', 'utt21093')
('utt7179', 'utt7180')
('utt98997', 'utt99000')
('utt3368', 'utt3372')
('utt113540', 'utt113545')
('utt135432', 'utt135437')
('utt115676', 'utt115683')
('utt146678', 'utt146683')
('utt113095', 'utt113101')
('utt144082', 'utt144089')
('utt4088', 'utt4090')
('utt21559', 'utt21563')
('utt122698', 'utt122699')
('utt129634', 'utt129635')
('utt59201', 'utt59208')
('utt82385', 'utt82388')
('utt51302', 'utt51309')
('utt86938', 'utt86940')
('utt60291', 'utt60298')
('utt86533', 'utt86534')
('utt20980', 'utt20981')
('utt139705', 'utt139707')
('utt20974', 'utt20976')
('utt83389', 'utt83393')
('utt99195', 'utt99198')
('utt89826', 'utt89830')
('utt125722', 'utt125726')
('utt117669', 'utt117673')
('utt36446', 'utt36449')
('utt140178', 'utt140179')
('utt146812', 'utt146819')
('utt4672', 'utt4679')
('utt46371', 'utt46376')
('utt28454', 'utt28462')
('utt59386', 'utt59392')
('utt85269', 'utt85271')
('utt74343', 'utt74344')
('utt127961', 'utt127962')
('utt146248', 'utt146252')
('utt39585', 'utt39589')
('utt48445', 'utt48449')
('utt76134', 'utt76140')
('utt5888', 'utt5889')
('utt152310', 'utt152316')
('utt39103', 'utt39111')
('utt16965', 'utt16967')
('utt113099', 'utt113103')
('utt126343', 'utt126345')
('utt137737', 'utt137740')
('utt58810', 'utt58811')
('utt93714', 'utt93716')
('utt97810', 'utt97812')
('utt131287', 'utt131291')
('utt41129', 'utt41131')
('utt62890', 'utt62892')
('utt149165', 'utt149170')
('utt71129', 'utt71130')
('utt150314', 'utt150316')
('utt29189', 'utt29190')
('utt108424', 'utt108429')
('utt59490', 'utt59492')
('utt40178', 'utt40187')
('utt25868', 'utt25871')
('utt131816', 'utt131817')
('utt147516', 'utt147517')
('utt43241', 'utt43244')
('utt137927', 'utt137933')
('utt102132', 'utt102133')
('utt46662', 'utt46665')
('utt78688', 'utt78696')
('utt50868', 'utt50870')
('utt129139', 'utt129141')
('utt4971', 'utt4977')
('utt110812', 'utt110816')
('utt74342', 'utt74344')
('utt72735', 'utt72742')
('utt104402', 'utt104404')
('utt126982', 'utt126985')
('utt78069', 'utt78073')
('utt69609', 'utt69613')
('utt130974', 'utt130975')
('utt41952', 'utt41958')
('utt151658', 'utt151659')
('utt492', 'utt493')
('utt109469', 'utt109474')
('utt55383', 'utt55384')
('utt39261', 'utt39263')
('utt97003', 'utt97005')
('utt148890', 'utt148894')
('utt22938', 'utt22946')
('utt38430', 'utt38437')
('utt89438', 'utt89441')
('utt74838', 'utt74842')
('utt71696', 'utt71697')
('utt148417', 'utt148419')
('utt104707', 'utt104713')
('utt38515', 'utt38518')
('utt41650', 'utt41651')
('utt68521', 'utt68522')
('utt41127', 'utt41128')
('utt18738', 'utt18743')
('utt110118', 'utt110124')
('utt135540', 'utt135548')
('utt144438', 'utt144440')
('utt142794', 'utt142797')
('utt127067', 'utt127075')
('utt136729', 'utt136734')
('utt89825', 'utt89826')
('utt74592', 'utt74596')
('utt77327', 'utt77332')
('utt97810', 'utt97811')
('utt126262', 'utt126269')
('utt74006', 'utt74008')
('utt91078', 'utt91081')
('utt8986', 'utt8991')
('utt105056', 'utt105060')
('utt17397', 'utt17398')
('utt50701', 'utt50704')
('utt64217', 'utt64222')
('utt130293', 'utt130299')
('utt117201', 'utt117203')
('utt39373', 'utt39376')
('utt124879', 'utt124882')
('utt141625', 'utt141626')
('utt73856', 'utt73860')
('utt19716', 'utt19721')
('utt38563', 'utt38569')
('utt91489', 'utt91496')
('utt114395', 'utt114397')
('utt130668', 'utt130670')
('utt74005', 'utt74011')
('utt111498', 'utt111499')
('utt5140', 'utt5144')
('utt14695', 'utt14699')
('utt22434', 'utt22441')
('utt98790', 'utt98794')
('utt42264', 'utt42269')
('utt131063', 'utt131071')
('utt98003', 'utt98007')
('utt21978', 'utt21979')
('utt34417', 'utt34420')
('utt109669', 'utt109676')
('utt134936', 'utt134941')
('utt142794', 'utt142798')
('utt47028', 'utt47031')
('utt66675', 'utt66679')
('utt118918', 'utt118920')
('utt126343', 'utt126350')
('utt83107', 'utt83111')
('utt3702', 'utt3706')
('utt6041', 'utt6046')
('utt8333', 'utt8340')
('utt4545', 'utt4548')
('utt16296', 'utt16298')
('utt77329', 'utt77330')
('utt31134', 'utt31137')
('utt68032', 'utt68034')
('utt112038', 'utt112047')
('utt31032', 'utt31035')
('utt127956', 'utt127961')
('utt117544', 'utt117549')
('utt67247', 'utt67251')
('utt12141', 'utt12146')
('utt151990', 'utt151991')
('utt70073', 'utt70075')
('utt145459', 'utt145463')
('utt61276', 'utt61283')
('utt17503', 'utt17509')
('utt123149', 'utt123154')
('utt73368', 'utt73375')
('utt50201', 'utt50203')
('utt134063', 'utt134072')
('utt41131', 'utt41136')
('utt118989', 'utt118991')
('utt59979', 'utt59982')
('utt102936', 'utt102938')
('utt80655', 'utt80661')
('utt3708', 'utt3709')
('utt128018', 'utt128019')
('utt120492', 'utt120493')
('utt130670', 'utt130672')
('utt64517', 'utt64522')
('utt87539', 'utt87543')
('utt97732', 'utt97740')
('utt66410', 'utt66415')
('utt69183', 'utt69188')
('utt9730', 'utt9733')
('utt62207', 'utt62212')
('utt25587', 'utt25588')
('utt76787', 'utt76791')
('utt34414', 'utt34415')
('utt114573', 'utt114580')
('utt67109', 'utt67118')
('utt38050', 'utt38055')
('utt100937', 'utt100939')
('utt89833', 'utt89834')
('utt14635', 'utt14636')
('utt59780', 'utt59782')
('utt25354', 'utt25356')
('utt7935', 'utt7942')
('utt139483', 'utt139491')
('utt15147', 'utt15151')
('utt52768', 'utt52774')
('utt34950', 'utt34952')
('utt117390', 'utt117392')
('utt130710', 'utt130712')
('utt38512', 'utt38519')
('utt146384', 'utt146388')
('utt92595', 'utt92599')
('utt123389', 'utt123397')
('utt92593', 'utt92596')
('utt75184', 'utt75192')
('utt3554', 'utt3555')
('utt48557', 'utt48564')
('utt135433', 'utt135437')
('utt117668', 'utt117670')
('utt151210', 'utt151213')
('utt88648', 'utt88653')
('utt11002', 'utt11008')
('utt91939', 'utt91944')
('utt37450', 'utt37453')
('utt133705', 'utt133707')
('utt20301', 'utt20304')
('utt58410', 'utt58413')
('utt49043', 'utt49047')
('utt37061', 'utt37064')
('utt18648', 'utt18651')
('utt129052', 'utt129055')
('utt77065', 'utt77072')
('utt4404', 'utt4412')
('utt56014', 'utt56017')
('utt28178', 'utt28184')
('utt68039', 'utt68040')
('utt15643', 'utt15644')
('utt99933', 'utt99934')
('utt86312', 'utt86319')
('utt116156', 'utt116158')
('utt57309', 'utt57310')
('utt71965', 'utt71968')
('utt33233', 'utt33237')
('utt75496', 'utt75501')
('utt14068', 'utt14075')
('utt93894', 'utt93899')
('utt97739', 'utt97741')
('utt139707', 'utt139709')
('utt74524', 'utt74525')
('utt127284', 'utt127285')
('utt49655', 'utt49662')
('utt133704', 'utt133713')
('utt92953', 'utt92960')
('utt27862', 'utt27869')
('utt126058', 'utt126061')
('utt47091', 'utt47092')
('utt106833', 'utt106835')
('utt124141', 'utt124147')
('utt50447', 'utt50453')
('utt121638', 'utt121645')
('utt29499', 'utt29504')
('utt10351', 'utt10356')
('utt29047', 'utt29055')
('utt116285', 'utt116291')
('utt87734', 'utt87742')
('utt78392', 'utt78398')
('utt22639', 'utt22640')
('utt110998', 'utt111003')
('utt25104', 'utt25106')
('utt7244', 'utt7245')
('utt18309', 'utt18314')
('utt1448', 'utt1450')
('utt78064', 'utt78072')
('utt99631', 'utt99633')
('utt6183', 'utt6188')
('utt71962', 'utt71967')
('utt97889', 'utt97893')
('utt36309', 'utt36316')
('utt89827', 'utt89833')
('utt66489', 'utt66490')
('utt82194', 'utt82196')
('utt77534', 'utt77536')
('utt9729', 'utt9735')
('utt35531', 'utt35533')
('utt81328', 'utt81331')
('utt90271', 'utt90273')
('utt28462', 'utt28463')
('utt80513', 'utt80515')
('utt14486', 'utt14487')
('utt62357', 'utt62361')
('utt129053', 'utt129056')
('utt42564', 'utt42569')
('utt36853', 'utt36855')
('utt75183', 'utt75188')
('utt65194', 'utt65195')
('utt47086', 'utt47089')
('utt89139', 'utt89141')
('utt50868', 'utt50876')
('utt73708', 'utt73710')
('utt116648', 'utt116650')
('utt15297', 'utt15299')
('utt142624', 'utt142628')
('utt151541', 'utt151547')
('utt99852', 'utt99855')
('utt133333', 'utt133337')
('utt126929', 'utt126935')
('utt79802', 'utt79804')
('utt20638', 'utt20639')
('utt56913', 'utt56914')
('utt59600', 'utt59606')
('utt19037', 'utt19040')
('utt100246', 'utt100248')
('utt14638', 'utt14640')
('utt117463', 'utt117471')
('utt106203', 'utt106209')
('utt14637', 'utt14641')
('utt92376', 'utt92377')
('utt89543', 'utt89546')
('utt113097', 'utt113101')
('utt32035', 'utt32041')
('utt96607', 'utt96608')
('utt71852', 'utt71853')
('utt72300', 'utt72304')
('utt56860', 'utt56862')
('utt49659', 'utt49661')
('utt149276', 'utt149279')
('utt115885', 'utt115888')
('utt124203', 'utt124206')
('utt134356', 'utt134357')
('utt128559', 'utt128560')
('utt15693', 'utt15694')
('utt106978', 'utt106980')
('utt146308', 'utt146310')
('utt6185', 'utt6189')
('utt1240', 'utt1248')
('utt54740', 'utt54745')
('utt10190', 'utt10192')
('utt13990', 'utt13994')
('utt22394', 'utt22395')
('utt98380', 'utt98382')
('utt23811', 'utt23815')
('utt20767', 'utt20769')
('utt127070', 'utt127076')
('utt23023', 'utt23027')
('utt31548', 'utt31551')
('utt87860', 'utt87864')
('utt114574', 'utt114578')
('utt41842', 'utt41845')
('utt108620', 'utt108623')
('utt34144', 'utt34146')
('utt56261', 'utt56262')
('utt3217', 'utt3220')
('utt754', 'utt761')
('utt58031', 'utt58033')
('utt128280', 'utt128285')
('utt40313', 'utt40318')
('utt18510', 'utt18513')
('utt25708', 'utt25714')
('utt51785', 'utt51786')
('utt98004', 'utt98007')
('utt106831', 'utt106833')
('utt114452', 'utt114453')
('utt57888', 'utt57896')
('utt101904', 'utt101905')
('utt109306', 'utt109308')
('utt38183', 'utt38187')
('utt42562', 'utt42568')
('utt102936', 'utt102942')
('utt7241', 'utt7245')
('utt61432', 'utt61436')
('utt92954', 'utt92959')
('utt20640', 'utt20642')
('utt14697', 'utt14700')
('utt18738', 'utt18741')
('utt106880', 'utt106883')
('utt91402', 'utt91403')
('utt78259', 'utt78267')
('utt74070', 'utt74079')
('utt101565', 'utt101568')
('utt3295', 'utt3298')
('utt104046', 'utt104050')
('utt114448', 'utt114452')
('utt50869', 'utt50876')
('utt88567', 'utt88568')
('utt70380', 'utt70384')
('utt97554', 'utt97557')
('utt61430', 'utt61436')
('utt65977', 'utt65986')
('utt133705', 'utt133711')
('utt57589', 'utt57591')
('utt147402', 'utt147406')
('utt28285', 'utt28292')
('utt125558', 'utt125559')
('utt31705', 'utt31708')
('utt52099', 'utt52105')
('utt91489', 'utt91493')
('utt50450', 'utt50454')
('utt100509', 'utt100515')
('utt83785', 'utt83788')
('utt23269', 'utt23272')
('utt15649', 'utt15650')
('utt35838', 'utt35839')
('utt5833', 'utt5834')
('utt38436', 'utt38439')
('utt95565', 'utt95567')
('utt73368', 'utt73371')
('utt130668', 'utt130671')
('utt55250', 'utt55255')
('utt83182', 'utt83183')
('utt80786', 'utt80790')
('utt71453', 'utt71455')
('utt144880', 'utt144884')
('utt86787', 'utt86788')
('utt80063', 'utt80065')
('utt31545', 'utt31550')
('utt69181', 'utt69184')
('utt17124', 'utt17125')
('utt128556', 'utt128557')
('utt38047', 'utt38050')
('utt125616', 'utt125623')
('utt153164', 'utt153166')
('utt7241', 'utt7242')
('utt13805', 'utt13807')
('utt37590', 'utt37592')
('utt10834', 'utt10840')
('utt61124', 'utt61125')
('utt105836', 'utt105841')
('utt152839', 'utt152840')
('utt18250', 'utt18255')
('utt22807', 'utt22810')
('utt129137', 'utt129145')
('utt29500', 'utt29502')
('utt146812', 'utt146814')
('utt73582', 'utt73586')
('utt73713', 'utt73715')
('utt72486', 'utt72491')
('utt1454', 'utt1455')
('utt69827', 'utt69828')
('utt21975', 'utt21978')
('utt131940', 'utt131942')
('utt67486', 'utt67493')
('utt51489', 'utt51492')
('utt50557', 'utt50563')
('utt103044', 'utt103046')
('utt21563', 'utt21564')
('utt62356', 'utt62364')
('utt75784', 'utt75787')
('utt12347', 'utt12356')
('utt22634', 'utt22636')
('utt34758', 'utt34761')
('utt93717', 'utt93719')
('utt99721', 'utt99722')
('utt83541', 'utt83542')
('utt109891', 'utt109898')
('utt93499', 'utt93507')
('utt136629', 'utt136634')
('utt13204', 'utt13213')
('utt143997', 'utt144001')
('utt68516', 'utt68518')
('utt66672', 'utt66679')
('utt93402', 'utt93407')
('utt61813', 'utt61821')
('utt85328', 'utt85330')
('utt87098', 'utt87101')
('utt80447', 'utt80450')
('utt8580', 'utt8585')
('utt9729', 'utt9736')
('utt59668', 'utt59669')
('utt149471', 'utt149475')
('utt106770', 'utt106771')
('utt100763', 'utt100770')
('utt47784', 'utt47785')
('utt9143', 'utt9147')
('utt121695', 'utt121696')
('utt100935', 'utt100940')
('utt73711', 'utt73716')
('utt29055', 'utt29056')
('utt19528', 'utt19535')
('utt111497', 'utt111502')
('utt135707', 'utt135715')
('utt86719', 'utt86721')
('utt128176', 'utt128177')
('utt118678', 'utt118683')
('utt106829', 'utt106838')
('utt22809', 'utt22815')
('utt24450', 'utt24453')
('utt84770', 'utt84774')
('utt86261', 'utt86269')
('utt8154', 'utt8161')
('utt140385', 'utt140386')
('utt113012', 'utt113015')
('utt136683', 'utt136685')
('utt107262', 'utt107265')
('utt95558', 'utt95564')
('utt137312', 'utt137313')
('utt87044', 'utt87045')
('utt20302', 'utt20304')
('utt55467', 'utt55471')
('utt23411', 'utt23415')
('utt37527', 'utt37529')
('utt149653', 'utt149657')
('utt73209', 'utt73215')
('utt95414', 'utt95423')
('utt140932', 'utt140933')
('utt101159', 'utt101163')
('utt110124', 'utt110126')
('utt88143', 'utt88144')
('utt31431', 'utt31437')
('utt92591', 'utt92592')
('utt46609', 'utt46616')
('utt41008', 'utt41010')
('utt673', 'utt675')
('utt100408', 'utt100410')
('utt143734', 'utt143739')
('utt68105', 'utt68106')
('utt5137', 'utt5141')
('utt20633', 'utt20634')
('utt30758', 'utt30760')
('utt12298', 'utt12299')
('utt145888', 'utt145893')
('utt139075', 'utt139077')
('utt83540', 'utt83543')
('utt152757', 'utt152762')
('utt99850', 'utt99852')
('utt102193', 'utt102197')
('utt58028', 'utt58034')
('utt16466', 'utt16470')
('utt101090', 'utt101095')
('utt24974', 'utt24975')
('utt120643', 'utt120645')
('utt80786', 'utt80789')
('utt9570', 'utt9572')
('utt59975', 'utt59976')
('utt88149', 'utt88151')
('utt114847', 'utt114849')
('utt60220', 'utt60227')
('utt64628', 'utt64629')
('utt5533', 'utt5542')
('utt57697', 'utt57702')
('utt10556', 'utt10560')
('utt99854', 'utt99857')
('utt131510', 'utt131512')
('utt20699', 'utt20703')
('utt113539', 'utt113543')
('utt27429', 'utt27432')
