('utt121636', 'utt47785')
('utt8932', 'utt51963')
('utt147939', 'utt32422')
('utt19716', 'utt114694')
('utt3514', 'utt64852')
('utt137522', 'utt18917')
('utt25104', 'utt104708')
('utt77864', 'utt47030')
('utt92595', 'utt125106')
('utt14075', 'utt73015')
('utt151215', 'utt72491')
('utt140089', 'utt46087')
('utt23891', 'utt118004')
('utt99414', 'utt21294')
('utt52820', 'utt41408')
('utt54006', 'utt150598')
('utt113834', 'utt23891')
('utt10474', 'utt79583')
('utt97009', 'utt93097')
('utt11058', 'utt121895')
('utt110946', 'utt60166')
('utt134868', 'utt150029')
('utt146684', 'utt134936')
('utt17682', 'utt38519')
('utt112178', 'utt49516')
('utt55703', 'utt34146')
('utt8335', 'utt136567')
('utt93710', 'utt38762')
('utt128388', 'utt143929')
('utt138872', 'utt135441')
('utt93506', 'utt143474')
('utt86314', 'utt23889')
('utt7063', 'utt46617')
('utt141331', 'utt53225')
('utt92795', 'utt67182')
('utt27940', 'utt136280')
('utt60756', 'utt29501')
('utt38116', 'utt132855')
('utt14834', 'utt19725')
('utt138540', 'utt104620')
('utt79802', 'utt28176')
('utt54366', 'utt102809')
('utt3516', 'utt50876')
('utt74347', 'utt84959')
('utt61281', 'utt149331')
('utt18916', 'utt92161')
('utt16297', 'utt76938')
('utt47088', 'utt66323')
('utt97807', 'utt95715')
('utt141200', 'utt77179')
('utt24975', 'utt21298')
('utt101164', 'utt38185')
('utt15699', 'utt124879')
('utt45249', 'utt44627')
('utt77647', 'utt105918')
('utt55815', 'utt126659')
('utt7245', 'utt105351')
('utt90071', 'utt17398')
('utt140239', 'utt115217')
('utt117470', 'utt19718')
('utt113832', 'utt48016')
('utt116487', 'utt11891')
('utt152316', 'utt76791')
('utt91221', 'utt129741')
('utt16668', 'utt78015')
('utt111107', 'utt66104')
('utt8993', 'utt113919')
('utt126723', 'utt66108')
('utt101911', 'utt5834')
('utt131518', 'utt137011')
('utt26485', 'utt124773')
('utt110940', 'utt105352')
('utt52768', 'utt14697')
('utt122123', 'utt115434')
('utt81972', 'utt53542')
('utt109312', 'utt27651')
('utt52774', 'utt129270')
('utt99003', 'utt34953')
('utt83178', 'utt3149')
('utt89595', 'utt91490')
('utt70385', 'utt47338')
('utt30822', 'utt79321')
('utt68583', 'utt112705')
('utt108742', 'utt19719')
('utt25452', 'utt18910')
('utt74846', 'utt25710')
('utt9735', 'utt87455')
('utt117386', 'utt41650')
('utt128466', 'utt48783')
('utt9567', 'utt21976')
('utt150397', 'utt95660')
('utt151008', 'utt42563')
('utt66203', 'utt127385')
('utt55471', 'utt74843')
('utt10401', 'utt36855')
('utt8442', 'utt148417')
('utt100413', 'utt100938')
('utt46557', 'utt133331')
('utt54111', 'utt24647')
('utt31282', 'utt4088')
('utt141780', 'utt46950')
('utt37219', 'utt99141')
('utt7061', 'utt14395')
('utt127956', 'utt74927')
('utt101049', 'utt41955')
('utt39803', 'utt87669')
('utt117675', 'utt30488')
('utt34949', 'utt93219')
('utt11233', 'utt26346')
('utt1392', 'utt136803')
('utt39583', 'utt50209')
('utt150183', 'utt143468')
('utt74348', 'utt108626')
('utt20877', 'utt131362')
('utt67186', 'utt48556')
('utt63164', 'utt118299')
('utt82194', 'utt65791')
('utt124883', 'utt125619')
('utt104711', 'utt133611')
('utt56324', 'utt99055')
('utt6583', 'utt93609')
('utt97555', 'utt27361')
('utt36791', 'utt146309')
('utt97895', 'utt74148')
('utt18646', 'utt146126')
('utt130972', 'utt87734')
('utt84958', 'utt33761')
('utt93849', 'utt85936')
('utt11885', 'utt9202')
('utt72051', 'utt45244')
('utt113283', 'utt152965')
('utt148426', 'utt18308')
('utt109313', 'utt149221')
('utt139185', 'utt52772')
('utt138123', 'utt38051')
('utt117387', 'utt48780')
('utt149521', 'utt152836')
('utt8336', 'utt83470')
('utt104624', 'utt140454')
('utt99930', 'utt113834')
('utt20772', 'utt145892')
('utt47946', 'utt67114')
('utt16661', 'utt139427')
('utt51966', 'utt92379')
('utt129547', 'utt9096')
('utt13122', 'utt140933')
('utt56330', 'utt131354')
('utt49732', 'utt95335')
('utt58590', 'utt50324')
('utt19625', 'utt89198')
('utt123391', 'utt82473')
('utt131358', 'utt149904')
('utt122302', 'utt1089')
('utt41016', 'utt2199')
('utt87268', 'utt123257')
('utt102199', 'utt23896')
('utt40179', 'utt151074')
('utt11009', 'utt52514')
('utt116349', 'utt19301')
('utt91081', 'utt124144')
('utt16175', 'utt6726')
('utt6186', 'utt5832')
('utt105915', 'utt116205')
('utt98999', 'utt55562')
('utt54013', 'utt102191')
('utt67340', 'utt132862')
('utt137797', 'utt66487')
('utt48556', 'utt97302')
('utt95471', 'utt55820')
('utt134813', 'utt52519')
('utt22732', 'utt33231')
('utt104621', 'utt83115')
('utt67851', 'utt23950')
('utt12350', 'utt142440')
('utt131407', 'utt16463')
('utt117672', 'utt86041')
('utt117008', 'utt4541')
('utt100575', 'utt78898')
('utt16606', 'utt8654')
('utt128992', 'utt24784')
('utt87861', 'utt115930')
('utt114449', 'utt62505')
('utt45975', 'utt11886')
('utt95985', 'utt96887')
('utt149476', 'utt149657')
('utt128389', 'utt49893')
('utt68246', 'utt19034')
('utt112649', 'utt150184')
('utt114992', 'utt92677')
('utt149228', 'utt101388')
('utt134943', 'utt145213')
('utt135543', 'utt48019')
('utt19932', 'utt30183')
('utt35277', 'utt71455')
('utt69046', 'utt6184')
('utt14781', 'utt86263')
('utt90353', 'utt150189')
('utt137737', 'utt11235')
('utt1391', 'utt123581')
('utt140089', 'utt59778')
('utt50449', 'utt6257')
('utt133827', 'utt71697')
('utt123393', 'utt69469')
('utt73065', 'utt54363')
('utt47785', 'utt92598')
('utt30181', 'utt78848')
('utt121790', 'utt34495')
('utt118168', 'utt38050')
('utt141938', 'utt153372')
('utt20882', 'utt46955')
('utt1245', 'utt131362')
('utt123816', 'utt67111')
('utt147515', 'utt56011')
('utt19725', 'utt41505')
('utt102802', 'utt37453')
('utt6721', 'utt92371')
('utt64520', 'utt4971')
('utt128998', 'utt112649')
('utt149227', 'utt136807')
('utt59319', 'utt46092')
('utt77392', 'utt30112')
('utt142356', 'utt22178')
('utt73520', 'utt110691')
('utt86609', 'utt76888')
('utt24790', 'utt20977')
('utt126264', 'utt22265')
('utt97805', 'utt85274')
('utt67251', 'utt8929')
('utt8525', 'utt46952')
('utt2128', 'utt114911')
('utt28568', 'utt27009')
('utt123265', 'utt130170')
('utt132857', 'utt67346')
('utt120574', 'utt92373')
('utt25199', 'utt27282')
('utt142184', 'utt62210')
('utt14938', 'utt107583')
('utt113286', 'utt97553')
('utt83300', 'utt8653')
('utt82202', 'utt71851')
('utt111204', 'utt49661')
('utt95338', 'utt23265')
('utt121958', 'utt69825')
('utt107920', 'utt50105')
('utt127380', 'utt73368')
('utt43559', 'utt57055')
('utt10465', 'utt118988')
('utt1860', 'utt122600')
('utt31279', 'utt11003')
('utt36455', 'utt90068')
('utt17262', 'utt27728')
('utt124140', 'utt121955')
('utt2129', 'utt1860')
('utt124146', 'utt138682')
('utt146249', 'utt61118')
('utt46774', 'utt124146')
('utt104816', 'utt43809')
('utt112176', 'utt57174')
('utt118991', 'utt86319')
('utt92959', 'utt67252')
('utt52777', 'utt123388')
('utt13687', 'utt113291')
('utt79418', 'utt70268')
('utt105568', 'utt38511')
('utt74741', 'utt99003')
('utt50200', 'utt150394')
('utt152442', 'utt60584')
('utt116095', 'utt120490')
('utt21972', 'utt144624')
('utt20699', 'utt32977')
('utt32975', 'utt127069')
('utt74595', 'utt52517')
('utt106150', 'utt138538')
('utt120334', 'utt90273')
('utt16471', 'utt146252')
('utt97474', 'utt137844')
('utt21975', 'utt757')
('utt59777', 'utt21093')
('utt74845', 'utt123746')
('utt93900', 'utt52823')
('utt120847', 'utt147583')
('utt44934', 'utt121101')
('utt129138', 'utt54471')
('utt150772', 'utt6330')
('utt65980', 'utt125728')
('utt83612', 'utt104538')
('utt106549', 'utt10893')
('utt66204', 'utt31834')
('utt143388', 'utt103977')
('utt127076', 'utt143141')
('utt146123', 'utt13210')
('utt8659', 'utt100581')
('utt125384', 'utt47163')
('utt91401', 'utt3374')
('utt82051', 'utt27425')
('utt107385', 'utt79869')
('utt80058', 'utt25202')
('utt70071', 'utt127638')
('utt32147', 'utt95659')
('utt116094', 'utt131066')
('utt122870', 'utt142089')
('utt152437', 'utt41847')
('utt122304', 'utt87671')
('utt14779', 'utt10840')
('utt66887', 'utt121783')
('utt62211', 'utt146528')
('utt82718', 'utt116896')
('utt35086', 'utt107755')
('utt52675', 'utt75789')
('utt71584', 'utt49186')
('utt20526', 'utt388')
('utt25107', 'utt101040')
('utt46286', 'utt4160')
('utt109892', 'utt61181')
('utt123395', 'utt14484')
('utt145840', 'utt9315')
('utt38763', 'utt68578')
('utt51734', 'utt151548')
('utt143242', 'utt143736')
('utt124202', 'utt152548')
('utt56323', 'utt131360')
('utt136689', 'utt125853')
('utt32376', 'utt134945')
('utt86784', 'utt107581')
('utt97434', 'utt115680')
('utt74004', 'utt53736')
('utt127636', 'utt55813')
('utt76594', 'utt140175')
('utt92046', 'utt57757')
('utt39264', 'utt24648')
('utt17502', 'utt152203')
('utt16172', 'utt120645')
('utt107584', 'utt134868')
('utt23887', 'utt48562')
('utt13756', 'utt78394')
('utt105103', 'utt29503')
('utt51963', 'utt113835')
('utt36794', 'utt125853')
('utt59273', 'utt5221')
('utt147876', 'utt22127')
('utt145213', 'utt56862')
('utt135259', 'utt125387')
('utt4823', 'utt490')
('utt91854', 'utt99511')
('utt78449', 'utt92043')
('utt106722', 'utt60756')
('utt8230', 'utt57897')
('utt46283', 'utt55029')
('utt75498', 'utt62588')
('utt19301', 'utt31833')
('utt69474', 'utt65799')
('utt71907', 'utt3989')
('utt130294', 'utt98381')
('utt20973', 'utt123264')
('utt44490', 'utt144260')
('utt21296', 'utt16466')
('utt82576', 'utt31831')
('utt62095', 'utt14067')
('utt5284', 'utt114917')
('utt62095', 'utt127959')
('utt1249', 'utt51958')
('utt11062', 'utt14836')
('utt123151', 'utt118004')
('utt28569', 'utt53302')
('utt7456', 'utt74677')
('utt130176', 'utt77643')
('utt17907', 'utt147686')
('utt50039', 'utt87266')
('utt81576', 'utt138684')
('utt24974', 'utt64395')
('utt129978', 'utt40498')
('utt147399', 'utt17899')
('utt47026', 'utt11002')
('utt113098', 'utt99933')
('utt10348', 'utt120566')
('utt133613', 'utt28008')
('utt87672', 'utt110126')
('utt122507', 'utt47162')
('utt8823', 'utt56642')
('utt71234', 'utt10399')
('utt74529', 'utt26664')
('utt130979', 'utt88487')
('utt26351', 'utt15294')
('utt47940', 'utt33952')
('utt126061', 'utt45149')
('utt83787', 'utt85785')
('utt105112', 'utt92044')
('utt67118', 'utt5218')
('utt46609', 'utt130079')
('utt116487', 'utt151544')
('utt14481', 'utt109397')
('utt51791', 'utt60904')
('utt97807', 'utt80784')
('utt31706', 'utt48861')
('utt59846', 'utt25195')
('utt41017', 'utt54369')
('utt147397', 'utt39262')
('utt135432', 'utt122301')
('utt42965', 'utt46772')
('utt52587', 'utt45603')
('utt8656', 'utt102750')
('utt120418', 'utt140391')
('utt41952', 'utt109399')
('utt86728', 'utt125007')
('utt139712', 'utt71778')
('utt136465', 'utt62362')
('utt50452', 'utt99200')
('utt83014', 'utt114445')
('utt76267', 'utt46507')
('utt33763', 'utt95983')
('utt87541', 'utt22944')
('utt24643', 'utt63705')
('utt97479', 'utt50874')
('utt77398', 'utt24648')
('utt59778', 'utt38050')
('utt76881', 'utt148418')
('utt74344', 'utt66487')
('utt114395', 'utt74591')
('utt116820', 'utt141200')
('utt70027', 'utt37858')
('utt94432', 'utt22180')
('utt105921', 'utt7301')
('utt98790', 'utt71778')
('utt139238', 'utt74788')
('utt71122', 'utt60223')
('utt143139', 'utt32039')
('utt126657', 'utt26490')
('utt41403', 'utt102132')
('utt149165', 'utt151068')
('utt88644', 'utt57489')
('utt45343', 'utt71851')
('utt490', 'utt104809')
('utt85935', 'utt37068')
('utt36634', 'utt133337')
('utt98062', 'utt100579')
('utt110946', 'utt88649')
('utt147680', 'utt143739')
('utt487', 'utt140248')
('utt118169', 'utt45972')
('utt153462', 'utt20876')
('utt28180', 'utt34947')
('utt128676', 'utt93402')
('utt89828', 'utt123054')
('utt123965', 'utt56447')
('utt3146', 'utt71126')
('utt105106', 'utt12148')
('utt118293', 'utt136732')
('utt137736', 'utt149223')
('utt151001', 'utt131515')
('utt83609', 'utt110548')
('utt100939', 'utt11893')
('utt71912', 'utt127073')
('utt109209', 'utt99051')
('utt34758', 'utt4907')
('utt101390', 'utt68679')
('utt105835', 'utt37349')
('utt76792', 'utt25715')
('utt75563', 'utt124537')
('utt37125', 'utt9461')
('utt40090', 'utt76060')
('utt120335', 'utt151323')
('utt5224', 'utt68683')
('utt89192', 'utt62364')
('utt74010', 'utt147106')
('utt85195', 'utt82196')
('utt139343', 'utt71130')
('utt123816', 'utt37597')
('utt84060', 'utt15153')
('utt97555', 'utt150779')
('utt125110', 'utt67549')
('utt125556', 'utt1098')
('utt16244', 'utt139425')
('utt16801', 'utt488')
('utt86604', 'utt44630')
('utt110264', 'utt28003')
('utt12425', 'utt68576')
('utt19532', 'utt58914')
('utt6040', 'utt7055')
('utt109668', 'utt96148')
('utt113835', 'utt66574')
('utt14637', 'utt55564')
('utt47338', 'utt89826')
('utt12202', 'utt51784')
('utt149903', 'utt19125')
('utt35174', 'utt82715')
('utt20975', 'utt80335')
('utt126155', 'utt87099')
('utt61180', 'utt44323')
('utt137795', 'utt51787')
('utt99056', 'utt74589')
('utt72630', 'utt129058')
('utt97363', 'utt108820')
('utt65932', 'utt69735')
('utt98378', 'utt31599')
('utt97809', 'utt3513')
('utt45842', 'utt95722')
('utt116351', 'utt134867')
('utt62988', 'utt150391')
('utt19039', 'utt87858')
('utt127277', 'utt144254')
('utt147581', 'utt75566')
('utt147933', 'utt21752')
('utt20772', 'utt93399')
('utt137799', 'utt77644')
('utt31132', 'utt103045')
('utt139704', 'utt104481')
('utt71455', 'utt52101')
('utt118298', 'utt38055')
('utt65200', 'utt95664')
('utt32794', 'utt83834')
('utt36850', 'utt134586')
('utt14695', 'utt86541')
('utt15643', 'utt11886')
('utt83842', 'utt26796')
('utt24973', 'utt114841')
('utt16122', 'utt85331')
('utt77183', 'utt124142')
('utt59206', 'utt99856')
('utt45605', 'utt71122')
('utt105107', 'utt7061')
('utt46458', 'utt102563')
('utt4975', 'utt9316')
('utt7239', 'utt863')
('utt88062', 'utt14693')
('utt113836', 'utt63051')
('utt91945', 'utt46951')
('utt47944', 'utt92372')
('utt153373', 'utt59670')
('utt21646', 'utt150392')
('utt92371', 'utt111106')
('utt73522', 'utt128081')
('utt103211', 'utt16243')
('utt75714', 'utt23894')
('utt126834', 'utt132318')
('utt82763', 'utt116888')
('utt112703', 'utt762')
('utt137848', 'utt119077')
('utt128814', 'utt82582')
('utt153456', 'utt62987')
('utt125855', 'utt146443')
('utt54464', 'utt130298')
('utt62983', 'utt80508')
('utt40632', 'utt70194')
('utt46089', 'utt14785')
('utt130710', 'utt21348')
('utt56014', 'utt44066')
('utt34417', 'utt70026')
('utt30753', 'utt105350')
('utt97893', 'utt111200')
('utt109308', 'utt32978')
('utt102941', 'utt45148')
('utt133071', 'utt19128')
('utt138309', 'utt57636')
('utt132320', 'utt4411')
('utt979', 'utt75384')
('utt62592', 'utt57894')
('utt128463', 'utt41400')
('utt100576', 'utt22122')
('utt77644', 'utt144258')
('utt110123', 'utt30438')
('utt14068', 'utt150029')
('utt90352', 'utt97360')
('utt12421', 'utt69053')
('utt99148', 'utt104535')
('utt152763', 'utt11008')
('utt42414', 'utt64518')
('utt41403', 'utt82382')
('utt104542', 'utt52945')
('utt35086', 'utt12064')
('utt147212', 'utt44489')
('utt89257', 'utt70382')
('utt129216', 'utt101782')
('utt100938', 'utt82576')
('utt99802', 'utt46564')
('utt126835', 'utt4814')
('utt28910', 'utt53156')
('utt50704', 'utt54745')
('utt22131', 'utt57303')
('utt59604', 'utt47166')
('utt80338', 'utt31276')
('utt74528', 'utt126835')
('utt67440', 'utt4086')
('utt92372', 'utt16463')
('utt4973', 'utt103049')
('utt19435', 'utt68032')
('utt24455', 'utt99050')
('utt58079', 'utt54112')
('utt86608', 'utt32981')
('utt134592', 'utt153461')
('utt74528', 'utt73213')
('utt81621', 'utt100345')
('utt82714', 'utt3560')
('utt53300', 'utt65113')
('utt50872', 'utt15387')
('utt78692', 'utt40255')
('utt19354', 'utt99358')
('utt60397', 'utt42414')
('utt112041', 'utt101095')
('utt140932', 'utt150185')
('utt36310', 'utt147300')
('utt27731', 'utt95983')
('utt40629', 'utt148425')
('utt110121', 'utt59778')
('utt109897', 'utt678')
('utt86261', 'utt102646')
('utt150732', 'utt67339')
('utt102288', 'utt96600')
('utt142631', 'utt56326')
('utt108427', 'utt57050')
('utt147877', 'utt87963')
('utt149276', 'utt3367')
('utt41959', 'utt74072')
('utt10190', 'utt37858')
('utt27427', 'utt151927')
('utt22398', 'utt70268')
('utt9805', 'utt48859')
('utt5287', 'utt64066')
('utt20301', 'utt31600')
('utt103204', 'utt11063')
('utt102289', 'utt66797')
('utt131355', 'utt47341')
('utt56450', 'utt110689')
('utt125615', 'utt83239')
('utt66204', 'utt106836')
('utt48021', 'utt49731')
('utt24647', 'utt10296')
('utt70192', 'utt68035')
('utt29051', 'utt83014')
('utt28178', 'utt57495')
('utt74144', 'utt15877')
('utt147211', 'utt16119')
('utt87460', 'utt55811')
('utt123057', 'utt51489')
('utt150033', 'utt92593')
('utt106638', 'utt55967')
('utt31835', 'utt52520')
('utt56642', 'utt93710')
('utt27285', 'utt60589')
('utt31711', 'utt141773')
('utt140542', 'utt90595')
('utt72486', 'utt56642')
('utt130972', 'utt90594')
('utt3794', 'utt80146')
('utt83782', 'utt30117')
('utt130081', 'utt113926')
('utt49728', 'utt19235')
('utt55297', 'utt47941')
('utt16966', 'utt70191')
('utt74523', 'utt553')
('utt58076', 'utt60161')
('utt103048', 'utt83010')
('utt59776', 'utt148889')
('utt67113', 'utt121783')
('utt104484', 'utt150600')
('utt41131', 'utt83391')
('utt12294', 'utt70384')
('utt16968', 'utt75271')
('utt94682', 'utt129211')
('utt147576', 'utt56917')
('utt85333', 'utt13991')
('utt102941', 'utt43238')
('utt134067', 'utt8824')
('utt140026', 'utt151323')
('utt8335', 'utt10900')
('utt45144', 'utt6583')
('utt140546', 'utt68776')
('utt140095', 'utt103592')
('utt17048', 'utt128996')
('utt74345', 'utt124773')
('utt147934', 'utt41760')
('utt107269', 'utt99633')
('utt55557', 'utt76884')
('utt105062', 'utt9462')
('utt76133', 'utt95038')
('utt59983', 'utt93225')
('utt136807', 'utt12067')
('utt44484', 'utt94687')
('utt50973', 'utt114332')
('utt77390', 'utt50974')
('utt44556', 'utt63259')
('utt81619', 'utt54371')
('utt100407', 'utt40316')
('utt47269', 'utt104709')
('utt48864', 'utt107530')
('utt113101', 'utt9099')
('utt70811', 'utt120569')
('utt113924', 'utt146529')
('utt47162', 'utt74008')
('utt73217', 'utt129544')
('utt116090', 'utt144629')
('utt55389', 'utt98065')
('utt81268', 'utt45143')
('utt130670', 'utt35277')
('utt149748', 'utt100512')
('utt86314', 'utt71453')
('utt30490', 'utt37521')
('utt30445', 'utt127385')
('utt90271', 'utt77977')
('utt32979', 'utt104045')
('utt32307', 'utt65924')
('utt66325', 'utt106731')
('utt119081', 'utt103210')
('utt12351', 'utt48859')
('utt92680', 'utt137847')
('utt145958', 'utt20529')
('utt141776', 'utt44931')
('utt41502', 'utt56455')
('utt9567', 'utt8230')
('utt66975', 'utt152318')
('utt27285', 'utt123964')
('utt109311', 'utt9734')
('utt131062', 'utt99934')
('utt16173', 'utt44777')
('utt4902', 'utt41507')
('utt547', 'utt101158')
('utt40633', 'utt127827')
('utt19722', 'utt33448')
('utt1707', 'utt87461')
('utt44823', 'utt19716')
('utt83838', 'utt62592')
('utt77866', 'utt49376')
('utt25354', 'utt88280')
('utt146758', 'utt150779')
('utt68868', 'utt93855')
('utt20640', 'utt921')
('utt153171', 'utt118009')
('utt30182', 'utt74927')
('utt71129', 'utt120416')
('utt12141', 'utt7062')
('utt12296', 'utt118165')
('utt146922', 'utt55562')
('utt16123', 'utt93898')
('utt25922', 'utt81974')
('utt149168', 'utt118684')
('utt75712', 'utt74929')
('utt101783', 'utt71583')
('utt17392', 'utt44775')
('utt112172', 'utt18915')
('utt14694', 'utt47090')
('utt147406', 'utt95988')
('utt86943', 'utt152967')
('utt136851', 'utt84277')
('utt82201', 'utt38564')
('utt553', 'utt94431')
('utt100580', 'utt120081')
('utt21095', 'utt95037')
('utt78451', 'utt92959')
('utt110122', 'utt124537')
('utt98378', 'utt91214')
('utt139484', 'utt36053')
('utt72486', 'utt78693')
('utt88285', 'utt40628')
('utt65795', 'utt150772')
('utt106771', 'utt78575')
('utt57303', 'utt98066')
('utt111618', 'utt95722')
('utt137840', 'utt56132')
('utt146253', 'utt496')
('utt128465', 'utt131695')
('utt23896', 'utt33042')
('utt130084', 'utt28911')
('utt27651', 'utt6579')
('utt114576', 'utt83177')
('utt49045', 'utt109311')
('utt4540', 'utt25106')
